ID_NUM,YR_CDE,TRM_CDE,SUBTERM_CDE,STUD_SEQ_NUM,TRANSACTION_STS,CRS_CDE,ADV_REQ_CDE,CRS_TITLE,GRADE_CDE,ENTRY_DTE,ENTRY_YR,ENTRY_TRM,YR_LA_VIDA_TAKEN,PRE_POST_FY
50196774,2017,FA,1Q,5,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197486,2017,FA,1Q,4,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197079,2017,FA,1Q,5,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198102,2017,FA,2Q,4,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199545,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199895,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198870,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197037,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197097,2017,FA,1Q,5,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196815,2017,FA,1Q,6,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197674,2017,FA,1Q,4,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196766,2017,FA,1Q,7,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197132,2017,FA,1Q,7,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196492,2017,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197144,2017,FA,1Q,5,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196985,2017,FA,2Q,6,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199361,2017,FA,1Q,10,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196914,2017,FA,1Q,6,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197420,2017,FA,1Q,9,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196976,2017,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196362,2017,FA,1Q,9,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199115,2017,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196544,2017,FA,1Q,5,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199540,2017,FA,1Q,4,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196604,2017,FA,1Q,6,D,PED  015  D,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50190528,2017,FA,1Q,6,H,PED  015  F,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50197764,2017,FA,1Q,1,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200334,2017,FA,1Q,6,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196531,2017,FA,1Q,2,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196740,2017,FA,1Q,2,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198499,2017,FA,1Q,4,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198998,2017,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198059,2017,FA,1Q,6,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197264,2017,FA,1Q,4,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196318,2017,FA,2Q,5,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197216,2017,FA,1Q,6,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199484,2017,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200011,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197230,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50117716,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197842,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198180,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50200915,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196940,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50122050,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50118089,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197314,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198131,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198481,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198178,2017,FA,1Q,10,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196640,2017,FA,1Q,5,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196363,2017,FA,1Q,7,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197077,2017,FA,1Q,6,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50191152,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,W,2016-08-24T00:00:00Z,2016,FA,NA,NA
50197320,2017,FA,1Q,1,H,PED  015  C,PED015,DISCOVERY,P,2017-01-19T00:00:00Z,2016,SP,NA,NA
50202778,2017,FA,1Q,9,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50112433,2017,FA,1Q,13,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197536,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50200970,2017,FA,1Q,3,D,PED  015  D,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196713,2017,FA,1Q,6,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198327,2017,FA,1Q,9,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198250,2017,FA,1Q,10,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196469,2017,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197015,2017,FA,1Q,3,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196703,2017,FA,1Q,10,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197361,2017,FA,1Q,5,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50158612,2017,FA,1Q,5,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199604,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200099,2017,FA,1Q,4,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199486,2017,FA,1Q,1,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198968,2017,FA,1Q,7,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198524,2017,FA,1Q,10,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50192055,2017,FA,2Q,10,H,PED  015  G,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50194172,2017,FA,2Q,4,H,PED  015  H,PED015,DISCOVERY,W,2016-08-24T00:00:00Z,2016,FA,NA,NA
50197565,2017,FA,1Q,6,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199602,2017,FA,1Q,6,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197184,2017,FA,1Q,11,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197710,2017,FA,1Q,11,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198434,2017,FA,2Q,4,D,PED  015  H,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197604,2017,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197578,2017,FA,1Q,3,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50201149,2017,FA,1Q,6,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50190632,2017,FA,1Q,6,H,PED  015  E,PED015,DISCOVERY,W,2016-08-24T00:00:00Z,2016,FA,NA,NA
50153933,2017,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50202004,2017,FA,1Q,6,H,PED  015  D,PED015,DISCOVERY,W,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198519,2017,FA,1Q,8,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199652,2017,FA,1Q,4,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196682,2017,FA,2Q,7,D,PED  015  H,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197140,2017,FA,1Q,6,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50202761,2017,FA,1Q,11,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197099,2017,FA,1Q,6,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197071,2017,FA,1Q,6,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197653,2017,FA,1Q,4,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197138,2017,FA,1Q,5,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196970,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50202408,2017,FA,1Q,11,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50172377,2017,FA,2Q,14,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199517,2017,FA,2Q,8,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199796,2017,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196813,2017,FA,1Q,4,D,PED  015  F,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50193065,2017,FA,2Q,10,D,PED  015  H,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197095,2017,FA,2Q,6,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50201321,2017,FA,1Q,5,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200468,2017,FA,1Q,7,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198775,2017,FA,2Q,9,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197483,2017,FA,2Q,18,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50202825,2017,FA,2Q,9,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199899,2017,FA,2Q,7,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197619,2017,FA,2Q,7,D,PED  015  H,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200095,2017,FA,1Q,5,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199637,2017,FA,1Q,5,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197608,2017,FA,1Q,4,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197258,2017,FA,2Q,8,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198435,2017,FA,2Q,11,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50201024,2017,FA,2Q,13,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50189568,2017,FA,2Q,8,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50183929,2017,FA,2Q,7,H,PED  015  G,PED015,DISCOVERY,P,2015-08-26T00:00:00Z,2015,FA,NA,NA
50196680,2017,FA,2Q,15,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199884,2017,FA,2Q,10,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50192603,2017,FA,1Q,4,H,PED  015  D,PED015,DISCOVERY,P,2016-01-13T00:00:00Z,2015,SP,NA,NA
50201049,2017,FA,1Q,10,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50163533,2015,FA,1Q,3,H,PED  015  C,PED015,DISCOVERY,P,2015-08-26T00:00:00Z,2015,FA,NA,NA
50185045,2015,FA,1Q,3,H,PED  015  A,PED015,DISCOVERY,P,2015-08-26T00:00:00Z,2015,FA,NA,NA
50196493,2017,FA,NA,6,H,PED  016  A,PED016,LAVIDA COMPASS,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196950,2017,FA,NA,7,H,PED  016  A,PED016,LAVIDA COMPASS,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50108669,2017,FA,NA,9,H,PED  016  A,PED016,LAVIDA COMPASS,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198780,2017,FA,NA,8,H,PED  016  A,PED016,LAVIDA COMPASS,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196412,2017,FA,NA,7,H,PED  016  A,PED016,LAVIDA COMPASS,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197561,2017,FA,1Q,7,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197661,2017,FA,2Q,7,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198055,2017,FA,2Q,9,D,PED  015  J,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197691,2017,FA,2Q,9,D,PED  015  J,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198396,2017,FA,2Q,8,H,PED  015  G,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198223,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50151085,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50070678,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50201097,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196803,2017,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199246,2017,FA,1Q,6,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198326,2017,FA,1Q,9,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197196,2017,FA,1Q,8,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50073362,2017,SP,4Q,5,H,PED  015  D,PED015,DISCOVERY,P,2017-01-19T00:00:00Z,2016,SP,NA,NA
50199489,2017,FA,2Q,6,D,PED  015  H,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196966,2017,FA,1Q,7,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50193634,2017,FA,1Q,9,H,PED  015  A,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50106038,2017,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198314,2017,FA,1Q,9,D,PED  015  F,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50149230,2017,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197586,2017,FA,1Q,8,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50192494,2017,SP,4Q,7,H,PED  015  C,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50199489,2017,SP,4Q,7,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196439,2017,SP,4Q,3,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50190022,2017,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,Second,NA
50196682,2017,SP,4Q,7,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198365,2017,SP,4Q,4,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198246,2017,SP,4Q,4,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196653,2017,SP,4Q,3,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196667,2017,SP,4Q,5,D,PED  015  B,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198957,2017,FA,1Q,4,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196362,2017,SP,4Q,11,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198880,2017,SP,4Q,4,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198331,2017,SP,4Q,10,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200591,2017,SP,4Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50201018,2017,SP,4Q,8,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197513,2017,SP,4Q,7,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199870,2017,SP,4Q,1,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197222,2017,SP,4Q,2,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196626,2017,SP,4Q,5,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197201,2017,SP,4Q,4,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197048,2017,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-08-30T00:00:00Z,2017,FA,First,After
50196614,2017,SP,4Q,5,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196470,2017,SP,4Q,11,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199106,2017,SP,4Q,2,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196604,2017,SP,4Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196906,2017,SP,4Q,6,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196741,2017,SP,4Q,7,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197337,2017,SP,4Q,7,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196481,2017,SP,4Q,8,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199008,2017,SP,4Q,7,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
9578398,2017,SP,4Q,6,H,PED  015  B,PED015,DISCOVERY,W,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198789,2017,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-08-30T00:00:00Z,2017,FA,First,After
50197691,2017,SP,4Q,5,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196726,2017,SP,4Q,5,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197273,2017,SP,4Q,5,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199485,2017,SP,4Q,5,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199847,2017,SP,4Q,2,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197033,2017,SU,NA,1,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,NA,2017-08-30T00:00:00Z,2017,FA,First,After
50200431,2017,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-08-30T00:00:00Z,2017,FA,First,After
50197619,2017,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-08-30T00:00:00Z,2017,FA,First,After
50199739,2017,SP,4Q,7,D,PED  015  D,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197578,2017,SP,4Q,2,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198696,2017,SP,4Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50191535,2017,SP,4Q,5,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196359,2017,SP,4Q,10,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197298,2017,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-08-30T00:00:00Z,2017,FA,First,After
50196473,2017,SP,4Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200430,2017,SP,4Q,4,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197265,2017,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-08-30T00:00:00Z,2017,FA,First,After
50198953,2017,SP,4Q,5,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197321,2017,SP,4Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50120839,2017,SP,4Q,3,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198055,2017,SP,4Q,7,D,PED  015  C,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
